a, b, c
3332, 1245, 1
-3332, 1245, 1
3332, -1245, 1
-3332, -1245, 1
5916, 6413, 1
-5916, 6413, 1
5916, -6413, 1
-5916, -6413, 1
2736, 4823, 1
-2736, 4823, 1
2736, -4823, 1
-2736, -4823, 1
5460, 2461, 1
-5460, 2461, 1
5460, -2461, 1
-5460, -2461, 1
8652, 8845, 1
-8652, 8845, 1
8652, -8845, 1
-8652, -8845, 1
3040, 6039, 1
-3040, 6039, 1
3040, -6039, 1
-3040, -6039, 1
2700, 1771, 1
-2700, 1771, 1
2700, -1771, 1
-2700, -1771, 1
3132, 2635, 1
-3132, 2635, 1
3132, -2635, 1
-3132, -2635, 1
280, 1209, 1
-280, 1209, 1
280, -1209, 1
-280, -1209, 1
1488, 385, 1
-1488, 385, 1
1488, -385, 1
-1488, -385, 1
3120, 3649, 1
-3120, 3649, 1
3120, -3649, 1
-3120, -3649, 1
1972, 3075, 1
-1972, 3075, 1
1972, -3075, 1
-1972, -3075, 1
6248, 3105, 1
-6248, 3105, 1
6248, -3105, 1
-6248, -3105, 1
9240, 9089, 1
-9240, 9089, 1
9240, -9089, 1
-9240, -9089, 1
2652, 5795, 1
-2652, 5795, 1
2652, -5795, 1
-2652, -5795, 1
4736, 2727, 1
-4736, 2727, 1
4736, -2727, 1
-4736, -2727, 1
6216, 5687, 1
-6216, 5687, 1
6216, -5687, 1
-6216, -5687, 1
1140, 3149, 1
-1140, 3149, 1
1140, -3149, 1
-1140, -3149, 1
3528, 1105, 1
-3528, 1105, 1
3528, -1105, 1
-3528, -1105, 1
6840, 7729, 1
-6840, 7729, 1
6840, -7729, 1
-6840, -7729, 1
3772, 6195, 1
-3772, 6195, 1
3772, -6195, 1
-3772, -6195, 1
9968, 4785, 1
-9968, 4785, 1
9968, -4785, 1
-9968, -4785, 1
4692, 9875, 1
-4692, 9875, 1
4692, -9875, 1
-4692, -9875, 1
6536, 3927, 1
-6536, 3927, 1
6536, -3927, 1
-6536, -3927, 1
8256, 7367, 1
-8256, 7367, 1
8256, -7367, 1
-8256, -7367, 1
1260, 3869, 1
-1260, 3869, 1
1260, -3869, 1
-1260, -3869, 1
2436, 923, 1
-2436, 923, 1
2436, -923, 1
-2436, -923, 1
4292, 4635, 1
-4292, 4635, 1
4292, -4635, 1
-4292, -4635, 1
1952, 3465, 1
-1952, 3465, 1
1952, -3465, 1
-1952, -3465, 1
3780, 1691, 1
-3780, 1691, 1
3780, -1691, 1
-3780, -1691, 1
6020, 6171, 1
-6020, 6171, 1
6020, -6171, 1
-6020, -6171, 1
2144, 4233, 1
-2144, 4233, 1
2144, -4233, 1
-2144, -4233, 1
1804, 1197, 1
-1804, 1197, 1
1804, -1197, 1
-1804, -1197, 1
2068, 1725, 1
-2068, 1725, 1
2068, -1725, 1
-2068, -1725, 1
168, 775, 1
-168, 775, 1
168, -775, 1
-168, -775, 1
1288, 255, 1
-1288, 255, 1
1288, -255, 1
-1288, -255, 1
2944, 3567, 1
-2944, 3567, 1
2944, -3567, 1
-2944, -3567, 1
2124, 3157, 1
-2124, 3157, 1
2124, -3157, 1
-2124, -3157, 1
7840, 3999, 1
-7840, 3999, 1
7840, -3999, 1
-7840, -3999, 1
11368, 11055, 1
-11368, 11055, 1
11368, -11055, 1
-11368, -11055, 1
3060, 6901, 1
-3060, 6901, 1
3060, -6901, 1
-3060, -6901, 1
6600, 3689, 1
-6600, 3689, 1
6600, -3689, 1
-6600, -3689, 1
8888, 8265, 1
-8888, 8265, 1
8888, -8265, 1
-8888, -8265, 1
1820, 4731, 1
-1820, 4731, 1
1820, -4731, 1
-1820, -4731, 1
8360, 2751, 1
-8360, 2751, 1
8360, -2751, 1
-8360, -2751, 1
8364, 13973, 1
-8364, 13973, 1
8364, -13973, 1
-8364, -13973, 1
12840, 7849, 1
-12840, 7849, 1
12840, -7849, 1
-12840, -7849, 1
2236, 7227, 1
-2236, 7227, 1
2236, -7227, 1
-2236, -7227, 1
7100, 2541, 1
-7100, 2541, 1
7100, -2541, 1
-7100, -2541, 1
12900, 14141, 1
-12900, 14141, 1
12900, -14141, 1
-12900, -14141, 1
6264, 10823, 1
-6264, 10823, 1
6264, -10823, 1
-6264, -10823, 1
13596, 6253, 1
-13596, 6253, 1
13596, -6253, 1
-13596, -6253, 1
7192, 14535, 1
-7192, 14535, 1
7192, -14535, 1
-7192, -14535, 1
7380, 4699, 1
-7380, 4699, 1
7380, -4699, 1
-7380, -4699, 1
8820, 7579, 1
-8820, 7579, 1
8820, -7579, 1
-8820, -7579, 1
976, 3657, 1
-976, 3657, 1
976, -3657, 1
-976, -3657, 1
4264, 1023, 1
-4264, 1023, 1
4264, -1023, 1
-4264, -1023, 1
9184, 10863, 1
-9184, 10863, 1
9184, -10863, 1
-9184, -10863, 1
6060, 9301, 1
-6060, 9301, 1
6060, -9301, 1
-6060, -9301, 1
4028, 10875, 1
-4028, 10875, 1
4028, -10875, 1
-4028, -10875, 1
14600, 4671, 1
-14600, 4671, 1
14600, -4671, 1
-14600, -4671, 1
4636, 14523, 1
-4636, 14523, 1
4636, -14523, 1
-4636, -14523, 1
11036, 4077, 1
-11036, 4077, 1
11036, -4077, 1
-11036, -4077, 1
9588, 6235, 1
-9588, 6235, 1
9588, -6235, 1
-9588, -6235, 1
11220, 9499, 1
-11220, 9499, 1
11220, -9499, 1
-11220, -9499, 1
1072, 4425, 1
-1072, 4425, 1
1072, -4425, 1
-1072, -4425, 1
3384, 913, 1
-3384, 913, 1
3384, -913, 1
-3384, -913, 1
6984, 8113, 1
-6984, 8113, 1
6984, -8113, 1
-6984, -8113, 1
4300, 6771, 1
-4300, 6771, 1
4300, -6771, 1
-4300, -6771, 1
13184, 6513, 1
-13184, 6513, 1
13184, -6513, 1
-13184, -6513, 1
5700, 12371, 1
-5700, 12371, 1
5700, -12371, 1
-5700, -12371, 1
9752, 5655, 1
-9752, 5655, 1
9752, -5655, 1
-9752, -5655, 1
12720, 11591, 1
-12720, 11591, 1
12720, -11591, 1
-12720, -11591, 1
2268, 6365, 1
-2268, 6365, 1
2268, -6365, 1
-2268, -6365, 1
6240, 1921, 1
-6240, 1921, 1
6240, -1921, 1
-6240, -1921, 1
12192, 13825, 1
-12192, 13825, 1
12192, -13825, 1
-12192, -13825, 1
6820, 11139, 1
-6820, 11139, 1
6820, -11139, 1
-6820, -11139, 1
12272, 7335, 1
-12272, 7335, 1
12272, -7335, 1
-12272, -7335, 1
2436, 7373, 1
-2436, 7373, 1
2436, -7373, 1
-2436, -7373, 1
3996, 1547, 1
-3996, 1547, 1
3996, -1547, 1
-3996, -1547, 1
6956, 7467, 1
-6956, 7467, 1
6956, -7467, 1
-6956, -7467, 1
3080, 5529, 1
-3080, 5529, 1
3080, -5529, 1
-3080, -5529, 1
5676, 2507, 1
-5676, 2507, 1
5676, -2507, 1
-5676, -2507, 1
9116, 9387, 1
-9116, 9387, 1
9116, -9387, 1
-9116, -9387, 1
3320, 6489, 1
-3320, 6489, 1
3320, -6489, 1
-3320, -6489, 1
2548, 1725, 1
-2548, 1725, 1
2548, -1725, 1
-2548, -1725, 1
2860, 2349, 1
-2860, 2349, 1
2860, -2349, 1
-2860, -2349, 1
192, 1015, 1
-192, 1015, 1
192, -1015, 1
-192, -1015, 1
1188, 245, 1
-1188, 245, 1
1188, -245, 1
-1188, -245, 1
2684, 3237, 1
-2684, 3237, 1
2684, -3237, 1
-2684, -3237, 1
1904, 2847, 1
-1904, 2847, 1
1904, -2847, 1
-1904, -2847, 1
6900, 3509, 1
-6900, 3509, 1
6900, -3509, 1
-6900, -3509, 1
10028, 9765, 1
-10028, 9765, 1
10028, -9765, 1
-10028, -9765, 1
2720, 6111, 1
-2720, 6111, 1
2720, -6111, 1
-2720, -6111, 1
5740, 3219, 1
-5740, 3219, 1
5740, -3219, 1
-5740, -3219, 1
7708, 7155, 1
-7708, 7155, 1
7708, -7155, 1
-7708, -7155, 1
1560, 4081, 1
-1560, 4081, 1
1560, -4081, 1
-1560, -4081, 1
6900, 2261, 1
-6900, 2261, 1
6900, -2261, 1
-6900, -2261, 1
13100, 14661, 1
-13100, 14661, 1
13100, -14661, 1
-13100, -14661, 1
6944, 11583, 1
-6944, 11583, 1
6944, -11583, 1
-6944, -11583, 1
10780, 6579, 1
-10780, 6579, 1
10780, -6579, 1
-10780, -6579, 1
13420, 11859, 1
-13420, 11859, 1
13420, -11859, 1
-13420, -11859, 1
1896, 6097, 1
-1896, 6097, 1
1896, -6097, 1
-1896, -6097, 1
5760, 2071, 1
-5760, 2071, 1
5760, -2071, 1
-5760, -2071, 1
10440, 11431, 1
-10440, 11431, 1
10440, -11431, 1
-10440, -11431, 1
5044, 8733, 1
-5044, 8733, 1
5044, -8733, 1
-5044, -8733, 1
10856, 4983, 1
-10856, 4983, 1
10856, -4983, 1
-10856, -4983, 1
5772, 11645, 1
-5772, 11645, 1
5772, -11645, 1
-5772, -11645, 1
5840, 3729, 1
-5840, 3729, 1
5840, -3729, 1
-5840, -3729, 1
6960, 5969, 1
-6960, 5969, 1
6960, -5969, 1
-6960, -5969, 1
756, 2867, 1
-756, 2867, 1
756, -2867, 1
-756, -2867, 1
2924, 693, 1
-2924, 693, 1
2924, -693, 1
-2924, -693, 1
6324, 7493, 1
-6324, 7493, 1
6324, -7493, 1
-6324, -7493, 1
4200, 6431, 1
-4200, 6431, 1
4200, -6431, 1
-4200, -6431, 1
14124, 7093, 1
-14124, 7093, 1
14124, -7093, 1
-14124, -7093, 1
5800, 12831, 1
-5800, 12831, 1
5800, -12831, 1
-5800, -12831, 1
11172, 6355, 1
-11172, 6355, 1
11172, -6355, 1
-11172, -6355, 1
14820, 13651, 1
-14820, 13651, 1
14820, -13651, 1
-14820, -13651, 1
2848, 7665, 1
-2848, 7665, 1
2848, -7665, 1
-2848, -7665, 1
10540, 3381, 1
-10540, 3381, 1
10540, -3381, 1
-10540, -3381, 1
3296, 10353, 1
-3296, 10353, 1
3296, -10353, 1
-3296, -10353, 1
8056, 2967, 1
-8056, 2967, 1
8056, -2967, 1
-8056, -2967, 1
6780, 11869, 1
-6780, 11869, 1
6780, -11869, 1
-6780, -11869, 1
13936, 6327, 1
-13936, 6327, 1
13936, -6327, 1
-13936, -6327, 1
7128, 4625, 1
-7128, 4625, 1
7128, -4625, 1
-7128, -4625, 1
8360, 7089, 1
-8360, 7089, 1
8360, -7089, 1
-8360, -7089, 1
812, 3315, 1
-812, 3315, 1
812, -3315, 1
-812, -3315, 1
2204, 603, 1
-2204, 603, 1
2204, -603, 1
-2204, -603, 1
4524, 5243, 1
-4524, 5243, 1
4524, -5243, 1
-4524, -5243, 1
2760, 4361, 1
-2760, 4361, 1
2760, -4361, 1
-2760, -4361, 1
8364, 4123, 1
-8364, 4123, 1
8364, -4123, 1
-8364, -4123, 1
12444, 12283, 1
-12444, 12283, 1
12444, -12283, 1
-12444, -12283, 1
3640, 7881, 1
-3640, 7881, 1
3640, -7881, 1
-3640, -7881, 1
6132, 3565, 1
-6132, 3565, 1
6132, -3565, 1
-6132, -3565, 1
7980, 7261, 1
-7980, 7261, 1
7980, -7261, 1
-7980, -7261, 1
1408, 3975, 1
-1408, 3975, 1
1408, -3975, 1
-1408, -3975, 1
3700, 1131, 1
-3700, 1131, 1
3700, -1131, 1
-3700, -1131, 1
7252, 8235, 1
-7252, 8235, 1
7252, -8235, 1
-7252, -8235, 1
4080, 6649, 1
-4080, 6649, 1
4080, -6649, 1
-4080, -6649, 1
11092, 5355, 1
-11092, 5355, 1
11092, -5355, 1
-11092, -5355, 1
5136, 10873, 1
-5136, 10873, 1
5136, -10873, 1
-5136, -10873, 1
7452, 4445, 1
-7452, 4445, 1
7452, -4445, 1
-7452, -4445, 1
9476, 8493, 1
-9476, 8493, 1
9476, -8493, 1
-9476, -8493, 1
1496, 4503, 1
-1496, 4503, 1
1496, -4503, 1
-1496, -4503, 1
2296, 897, 1
-2296, 897, 1
2296, -897, 1
-2296, -897, 1
3976, 4257, 1
-3976, 4257, 1
3976, -4257, 1
-3976, -4257, 1
1740, 3139, 1
-1740, 3139, 1
1740, -3139, 1
-1740, -3139, 1
3136, 1377, 1
-3136, 1377, 1
3136, -1377, 1
-3136, -1377, 1
5056, 5217, 1
-5056, 5217, 1
5056, -5217, 1
-5056, -5217, 1
1860, 3619, 1
-1860, 3619, 1
1860, -3619, 1
-1860, -3619, 1
1368, 935, 1
-1368, 935, 1
1368, -935, 1
-1368, -935, 1
1520, 1239, 1
-1520, 1239, 1
1520, -1239, 1
-1520, -1239, 1
92, 525, 1
-92, 525, 1
92, -525, 1
-92, -525, 1
680, 111, 1
-680, 111, 1
680, -111, 1
-680, -111, 1
1632, 2015, 1
-1632, 2015, 1
1632, -2015, 1
-1632, -2015, 1
1260, 1829, 1
-1260, 1829, 1
1260, -1829, 1
-1260, -1829, 1
4992, 2575, 1
-4992, 2575, 1
4992, -2575, 1
-4992, -2575, 1
7176, 6943, 1
-7176, 6943, 1
7176, -6943, 1
-7176, -6943, 1
1876, 4293, 1
-1876, 4293, 1
1876, -4293, 1
-1876, -4293, 1
4392, 2425, 1
-4392, 2425, 1
4392, -2425, 1
-4392, -2425, 1
5976, 5593, 1
-5976, 5593, 1
5976, -5593, 1
-5976, -5593, 1
1276, 3243, 1
-1276, 3243, 1
1276, -3243, 1
-1276, -3243, 1
6664, 2223, 1
-6664, 2223, 1
6664, -2223, 1
-6664, -2223, 1
12544, 13983, 1
-12544, 13983, 1
12544, -13983, 1
-12544, -13983, 1
6540, 10981, 1
-6540, 10981, 1
6540, -10981, 1
-6540, -10981, 1
9672, 5945, 1
-9672, 5945, 1
9672, -5945, 1
-9672, -5945, 1
11960, 10521, 1
-11960, 10521, 1
11960, -10521, 1
-11960, -10521, 1
1628, 5355, 1
-1628, 5355, 1
1628, -5355, 1
-1628, -5355, 1
5980, 2109, 1
-5980, 2109, 1
5980, -2109, 1
-5980, -2109, 1
10948, 12045, 1
-10948, 12045, 1
10948, -12045, 1
-10948, -12045, 1
5400, 9271, 1
-5400, 9271, 1
5400, -9271, 1
-5400, -9271, 1
12028, 5565, 1
-12028, 5565, 1
12028, -5565, 1
-12028, -5565, 1
6264, 12727, 1
-6264, 12727, 1
6264, -12727, 1
-6264, -12727, 1
6708, 4235, 1
-6708, 4235, 1
6708, -4235, 1
-6708, -4235, 1
8084, 6987, 1
-8084, 6987, 1
8084, -6987, 1
-8084, -6987, 1
944, 3417, 1
-944, 3417, 1
944, -3417, 1
-944, -3417, 1
5640, 1391, 1
-5640, 1391, 1
5640, -1391, 1
-5640, -1391, 1
12032, 14175, 1
-12032, 14175, 1
12032, -14175, 1
-12032, -14175, 1
7820, 12069, 1
-7820, 12069, 1
7820, -12069, 1
-7820, -12069, 1
4956, 13483, 1
-4956, 13483, 1
4956, -13483, 1
-4956, -13483, 1
12540, 4669, 1
-12540, 4669, 1
12540, -4669, 1
-12540, -4669, 1
10388, 6795, 1
-10388, 6795, 1
10388, -6795, 1
-10388, -6795, 1
12084, 10187, 1
-12084, 10187, 1
12084, -10187, 1
-12084, -10187, 1
1104, 4697, 1
-1104, 4697, 1
1104, -4697, 1
-1104, -4697, 1
5016, 1313, 1
-5016, 1313, 1
5016, -1313, 1
-5016, -1313, 1
10472, 12225, 1
-10472, 12225, 1
10472, -12225, 1
-10472, -12225, 1
6572, 10275, 1
-6572, 10275, 1
6572, -10275, 1
-6572, -10275, 1
3708, 10285, 1
-3708, 10285, 1
3708, -10285, 1
-3708, -10285, 1
11136, 3473, 1
-11136, 3473, 1
11136, -3473, 1
-11136, -3473, 1
4068, 12445, 1
-4068, 12445, 1
4068, -12445, 1
-4068, -12445, 1
7548, 2875, 1
-7548, 2875, 1
7548, -2875, 1
-7548, -2875, 1
13260, 14299, 1
-13260, 14299, 1
13260, -14299, 1
-13260, -14299, 1
5992, 10665, 1
-5992, 10665, 1
5992, -10665, 1
-5992, -10665, 1
11468, 5115, 1
-11468, 5115, 1
11468, -5115, 1
-11468, -5115, 1
6552, 12905, 1
-6552, 12905, 1
6552, -12905, 1
-6552, -12905, 1
5396, 3597, 1
-5396, 3597, 1
5396, -3597, 1
-5396, -3597, 1
6156, 5117, 1
-6156, 5117, 1
6156, -5117, 1
-6156, -5117, 1
480, 2279, 1
-480, 2279, 1
480, -2279, 1
-480, -2279, 1
2640, 511, 1
-2640, 511, 1
2640, -511, 1
-2640, -511, 1
6072, 7375, 1
-6072, 7375, 1
6072, -7375, 1
-6072, -7375, 1
4420, 6549, 1
-4420, 6549, 1
4420, -6549, 1
-4420, -6549, 1
6396, 14453, 1
-6396, 14453, 1
6396, -14453, 1
-6396, -14453, 1
13952, 7785, 1
-13952, 7785, 1
13952, -7785, 1
-13952, -7785, 1
3876, 10043, 1
-3876, 10043, 1
3876, -10043, 1
-3876, -10043, 1
2184, 8137, 1
-2184, 8137, 1
2184, -8137, 1
-2184, -8137, 1
10080, 2431, 1
-10080, 2431, 1
10080, -2431, 1
-10080, -2431, 1
2424, 10057, 1
-2424, 10057, 1
2424, -10057, 1
-2424, -10057, 1
8176, 2193, 1
-8176, 2193, 1
8176, -2193, 1
-8176, -2193, 1
10148, 3915, 1
-10148, 3915, 1
10148, -3915, 1
-10148, -3915, 1
7872, 14105, 1
-7872, 14105, 1
7872, -14105, 1
-7872, -14105, 1
14628, 6475, 1
-14628, 6475, 1
14628, -6475, 1
-14628, -6475, 1
6636, 4477, 1
-6636, 4477, 1
6636, -4477, 1
-6636, -4477, 1
7476, 6157, 1
-7476, 6157, 1
7476, -6157, 1
-7476, -6157, 1
520, 2679, 1
-520, 2679, 1
520, -2679, 1
-520, -2679, 1
2220, 469, 1
-2220, 469, 1
2220, -469, 1
-2220, -469, 1
4980, 5989, 1
-4980, 5989, 1
4980, -5989, 1
-4980, -5989, 1
3496, 5247, 1
-3496, 5247, 1
3496, -5247, 1
-3496, -5247, 1
12524, 6357, 1
-12524, 6357, 1
12524, -6357, 1
-12524, -6357, 1
4968, 11135, 1
-4968, 11135, 1
4968, -11135, 1
-4968, -11135, 1
10340, 5811, 1
-10340, 5811, 1
10340, -5811, 1
-10340, -5811, 1
13860, 12851, 1
-13860, 12851, 1
13860, -12851, 1
-13860, -12851, 1
2784, 7313, 1
-2784, 7313, 1
2784, -7313, 1
-2784, -7313, 1
12012, 3925, 1
-12012, 3925, 1
12012, -3925, 1
-12012, -3925, 1
3360, 10769, 1
-3360, 10769, 1
3360, -10769, 1
-3360, -10769, 1
9912, 3575, 1
-9912, 3575, 1
9912, -3575, 1
-9912, -3575, 1
8636, 14973, 1
-8636, 14973, 1
8636, -14973, 1
-8636, -14973, 1
9880, 6321, 1
-9880, 6321, 1
9880, -6321, 1
-9880, -6321, 1
11752, 10065, 1
-11752, 10065, 1
11752, -10065, 1
-11752, -10065, 1
1260, 4819, 1
-1260, 4819, 1
1260, -4819, 1
-1260, -4819, 1
4452, 1045, 1
-4452, 1045, 1
4452, -1045, 1
-4452, -1045, 1
9660, 11461, 1
-9660, 11461, 1
9660, -11461, 1
-9660, -11461, 1
6448, 9855, 1
-6448, 9855, 1
6448, -9855, 1
-6448, -9855, 1
4440, 11921, 1
-4440, 11921, 1
4440, -11921, 1
-4440, -11921, 1
12864, 4727, 1
-12864, 4727, 1
12864, -4727, 1
-12864, -4727, 1
11536, 7473, 1
-11536, 7473, 1
11536, -7473, 1
-11536, -7473, 1
13552, 11505, 1
-13552, 11505, 1
13552, -11505, 1
-13552, -11505, 1
1332, 5395, 1
-1332, 5395, 1
1332, -5395, 1
-1332, -5395, 1
3220, 891, 1
-3220, 891, 1
3220, -891, 1
-3220, -891, 1
6580, 7611, 1
-6580, 7611, 1
6580, -7611, 1
-6580, -7611, 1
3984, 6313, 1
-3984, 6313, 1
3984, -6313, 1
-3984, -6313, 1
11956, 5883, 1
-11956, 5883, 1
11956, -5883, 1
-11956, -5883, 1
5232, 11305, 1
-5232, 11305, 1
5232, -11305, 1
-5232, -11305, 1
8700, 5069, 1
-8700, 5069, 1
8700, -5069, 1
-8700, -5069, 1
11300, 10269, 1
-11300, 10269, 1
11300, -10269, 1
-11300, -10269, 1
1976, 5607, 1
-1976, 5607, 1
1976, -5607, 1
-1976, -5607, 1
4988, 1515, 1
-4988, 1515, 1
4988, -1515, 1
-4988, -1515, 1
9804, 11147, 1
-9804, 11147, 1
9804, -11147, 1
-9804, -11147, 1
5544, 9017, 1
-5544, 9017, 1
5544, -9017, 1
-5544, -9017, 1
7000, 14841, 1
-7000, 14841, 1
7000, -14841, 1
-7000, -14841, 1
10260, 6109, 1
-10260, 6109, 1
10260, -6109, 1
-10260, -6109, 1
13068, 11725, 1
-13068, 11725, 1
13068, -11725, 1
-13068, -11725, 1
2080, 6231, 1
-2080, 6231, 1
2080, -6231, 1
-2080, -6231, 1
3008, 1185, 1
-3008, 1185, 1
3008, -1185, 1
-3008, -1185, 1
5184, 5537, 1
-5184, 5537, 1
5184, -5537, 1
-5184, -5537, 1
2244, 4067, 1
-2244, 4067, 1
2244, -4067, 1
-2244, -4067, 1
3960, 1729, 1
-3960, 1729, 1
3960, -1729, 1
-3960, -1729, 1
6408, 6625, 1
-6408, 6625, 1
6408, -6625, 1
-6408, -6625, 1
2380, 4611, 1
-2380, 4611, 1
2380, -4611, 1
-2380, -4611, 1
1680, 1159, 1
-1680, 1159, 1
1680, -1159, 1
-1680, -1159, 1
1848, 1495, 1
-1848, 1495, 1
1848, -1495, 1
-1848, -1495, 1
100, 621, 1
-100, 621, 1
100, -621, 1
-100, -621, 1
608, 105, 1
-608, 105, 1
608, -105, 1
-608, -105, 1
1440, 1769, 1
-1440, 1769, 1
1440, -1769, 1
-1440, -1769, 1
1092, 1595, 1
-1092, 1595, 1
1092, -1595, 1
-1092, -1595, 1
4248, 2185, 1
-4248, 2185, 1
4248, -2185, 1
-4248, -2185, 1
6120, 5929, 1
-6120, 5929, 1
6120, -5929, 1
-6120, -5929, 1
1612, 3675, 1
-1612, 3675, 1
1612, -3675, 1
-1612, -3675, 1
3696, 2047, 1
-3696, 2047, 1
3696, -2047, 1
-3696, -2047, 1
5016, 4687, 1
-5016, 4687, 1
5016, -4687, 1
-5016, -4687, 1
1060, 2709, 1
-1060, 2709, 1
1060, -2709, 1
-1060, -2709, 1
5368, 1785, 1
-5368, 1785, 1
5368, -1785, 1
-5368, -1785, 1
10120, 11289, 1
-10120, 11289, 1
10120, -11289, 1
-10120, -11289, 1
5292, 8875, 1
-5292, 8875, 1
5292, -8875, 1
-5292, -8875, 1
12928, 6105, 1
-12928, 6105, 1
12928, -6105, 1
-12928, -6105, 1
6372, 13195, 1
-6372, 13195, 1
6372, -13195, 1
-6372, -13195, 1
7896, 4847, 1
-7896, 4847, 1
7896, -4847, 1
-7896, -4847, 1
9776, 8607, 1
-9776, 8607, 1
9776, -8607, 1
-9776, -8607, 1
1340, 4389, 1
-1340, 4389, 1
1340, -4389, 1
-1340, -4389, 1
4756, 1683, 1
-4756, 1683, 1
4756, -1683, 1
-4756, -1683, 1
8692, 9555, 1
-8692, 9555, 1
8692, -9555, 1
-8692, -9555, 1
4272, 7345, 1
-4272, 7345, 1
4272, -7345, 1
-4272, -7345, 1
9460, 4371, 1
-9460, 4371, 1
9460, -4371, 1
-9460, -4371, 1
14740, 14931, 1
-14740, 14931, 1
14740, -14931, 1
-14740, -14931, 1
4944, 10033, 1
-4944, 10033, 1
4944, -10033, 1
-4944, -10033, 1
5244, 3317, 1
-5244, 3317, 1
5244, -3317, 1
-5244, -3317, 1
6308, 5445, 1
-6308, 5445, 1
6308, -5445, 1
-6308, -5445, 1
728, 2655, 1
-728, 2655, 1
728, -2655, 1
-728, -2655, 1
4080, 1001, 1
-4080, 1001, 1
4080, -1001, 1
-4080, -1001, 1
8720, 10281, 1
-8720, 10281, 1
8720, -10281, 1
-8720, -10281, 1
5684, 8763, 1
-5684, 8763, 1
5684, -8763, 1
-5684, -8763, 1
14560, 8319, 1
-14560, 8319, 1
14560, -8319, 1
-14560, -8319, 1
3636, 9877, 1
-3636, 9877, 1
3636, -9877, 1
-3636, -9877, 1
12648, 4025, 1
-12648, 4025, 1
12648, -4025, 1
-12648, -4025, 1
4140, 12901, 1
-4140, 12901, 1
4140, -12901, 1
-4140, -12901, 1
9348, 3475, 1
-9348, 3475, 1
9348, -3475, 1
-9348, -3475, 1
7744, 13617, 1
-7744, 13617, 1
7744, -13617, 1
-7744, -13617, 1
7820, 5109, 1
-7820, 5109, 1
7820, -5109, 1
-7820, -5109, 1
9108, 7685, 1
-9108, 7685, 1
9108, -7685, 1
-9108, -7685, 1
840, 3551, 1
-840, 3551, 1
840, -3551, 1
-840, -3551, 1
3552, 935, 1
-3552, 935, 1
3552, -935, 1
-3552, -935, 1
7400, 8631, 1
-7400, 8631, 1
7400, -8631, 1
-7400, -8631, 1
4628, 7245, 1
-4628, 7245, 1
4628, -7245, 1
-4628, -7245, 1
14472, 7175, 1
-14472, 7175, 1
14472, -7175, 1
-14472, -7175, 1
6188, 13485, 1
-6188, 13485, 1
6188, -13485, 1
-6188, -13485, 1
10864, 6273, 1
-10864, 6273, 1
10864, -6273, 1
-10864, -6273, 1
14224, 12993, 1
-14224, 12993, 1
14224, -12993, 1
-14224, -12993, 1
2580, 7171, 1
-2580, 7171, 1
2580, -7171, 1
-2580, -7171, 1
7632, 2375, 1
-7632, 2375, 1
7632, -2375, 1
-7632, -2375, 1
8228, 13485, 1
-8228, 13485, 1
8228, -13485, 1
-8228, -13485, 1
14464, 8673, 1
-14464, 8673, 1
14464, -8673, 1
-14464, -8673, 1
2820, 8611, 1
-2820, 8611, 1
2820, -8611, 1
-2820, -8611, 1
5124, 1957, 1
-5124, 1957, 1
5124, -1957, 1
-5124, -1957, 1
8988, 9685, 1
-8988, 9685, 1
8988, -9685, 1
-8988, -9685, 1
4048, 7215, 1
-4048, 7215, 1
4048, -7215, 1
-4048, -7215, 1
7700, 3429, 1
-7700, 3429, 1
7700, -3429, 1
-7700, -3429, 1
12300, 12629, 1
-12300, 12629, 1
12300, -12629, 1
-12300, -12629, 1
4416, 8687, 1
-4416, 8687, 1
4416, -8687, 1
-4416, -8687, 1
3596, 2403, 1
-3596, 2403, 1
3596, -2403, 1
-3596, -2403, 1
4092, 3395, 1
-4092, 3395, 1
4092, -3395, 1
-4092, -3395, 1
312, 1505, 1
-312, 1505, 1
312, -1505, 1
-312, -1505, 1
1392, 265, 1
-1392, 265, 1
1392, -265, 1
-1392, -265, 1
3216, 3913, 1
-3216, 3913, 1
3216, -3913, 1
-3216, -3913, 1
2356, 3483, 1
-2356, 3483, 1
2356, -3483, 1
-2356, -3483, 1
8840, 4521, 1
-8840, 4521, 1
8840, -4521, 1
-8840, -4521, 1
12792, 12425, 1
-12792, 12425, 1
12792, -12425, 1
-12792, -12425, 1
3420, 7739, 1
-3420, 7739, 1
3420, -7739, 1
-3420, -7739, 1
7520, 4191, 1
-7520, 4191, 1
7520, -4191, 1
-7520, -4191, 1
10152, 9455, 1
-10152, 9455, 1
10152, -9455, 1
-10152, -9455, 1
2100, 5429, 1
-2100, 5429, 1
2100, -5429, 1
-2100, -5429, 1
9960, 3289, 1
-9960, 3289, 1
9960, -3289, 1
-9960, -3289, 1
2604, 8453, 1
-2604, 8453, 1
2604, -8453, 1
-2604, -8453, 1
8580, 3059, 1
-8580, 3059, 1
8580, -3059, 1
-8580, -3059, 1
7616, 13137, 1
-7616, 13137, 1
7616, -13137, 1
-7616, -13137, 1
9100, 5781, 1
-9100, 5781, 1
9100, -5781, 1
-9100, -5781, 1
10900, 9381, 1
-10900, 9381, 1
10900, -9381, 1
-10900, -9381, 1
1224, 4543, 1
-1224, 4543, 1
1224, -4543, 1
-1224, -4543, 1
5856, 1417, 1
-5856, 1417, 1
